"xpnx","SberBankHost","1992-8-8","CommunicationServices","UK","116","YES"
"rncuf","NickelEmpire","1934-11-29","Technology","UK","639","NO"
"oun","SamsungHolder","1900-3-15","Materials","Japan","881","YES"
"cee","ReebolHost","1991-3-32","Technology","Russia","557","YES"
"svfzhe","MeuzauEnterprise","1914-12-20","Healtcare","Russia","850","YES"
"gifghu","NikeInc","1971-6-17","Industrials","Russia","543","NO"
"jwscx","BOSCHCorporation","1926-12-7","Healtcare","USA","662","NO"
"qogp","MarshalEmpire","1929-2-30","Healtcare","Germany","140","YES"
"yosrqg","OrangeGalactic","1995-6-21","Semiconductors","UK","466","NO"
"vcoye","PalantirGalactic","1999-10-24","Technology","Japan","734","YES"
"linc","MaximCorporation","1943-1-5","Financial","Japan","892","NO"
"aeucyj","TeslaCorporation","1957-6-4","Healtcare","Italy","483","NO"
"jct","AlalaneHolder","1911-12-11","Consumer Cyclical","Germany","616","NO"
"aok","MindalHolder","2002-7-18","Materials","Germany","179","NO"
"medait","PalantirCompany","1943-1-6","Consumer Cyclical","UK","503","NO"
"eiq","AdidasGalactic","2009-4-12","Materials","China","306","YES"
"wvzeie","PapitaCompany","2006-5-6","Technology","UK","427","NO"
"wcdz","VoxHolder","2011-6-13","Financial","Italy","256","YES"
"exqiup","AppleGalactic","1927-7-5","Consumer Cyclical","France","398","NO"
"rzguy","MirrowHolder","1932-4-31","Energy","USA","716","NO"
"qcle","PalantirCompany","2012-7-27","Technology","Italy","824","YES"
"dmu","AppleEmpire","1985-7-21","Financial","China","240","YES"
"ffzuxy","HospitalGalactic","1901-13-30","Financial","France","365","NO"
"yayuch","HPCorporation","2014-6-21","Financial","China","431","YES"
"wjsme","KFCGalactic","1930-12-29","Energy","UK","34","YES"
"zqoom","AdidasCorporation","1994-12-6","Consumer Cyclical","Russia","10","YES"
"yqnim","NickelHolder","1904-10-9","CommunicationServices","UK","77","YES"
"kgab","HospitalEmpire","1928-3-15","Consumer Cyclical","Italy","282","YES"
"jmglkz","BurgerKingHost","1999-3-24","Energy","USA","378","YES"
"zgppme","OrangeGalactic","1927-8-15","Industrials","China","806","YES"
"tnfhzn","PapitaGalactic","1983-10-24","Semiconductors","UK","261","YES"
"nljvh","BurgerKingHolder","2012-3-30","Healtcare","Germany","917","YES"
"vajoma","MeuzauHolder","1912-13-29","Industrials","China","935","NO"
"zeoavi","MindalHost","1988-6-32","Technology","China","76","YES"
"pdulf","TeslaEnterprise","1951-3-22","CommunicationServices","UK","203","YES"
"unijb","ToshibaEmpire","1960-1-32","CommunicationServices","Russia","383","YES"
"ypwu","VirginCompany","1916-13-11","Materials","Japan","245","NO"
"udz","JuiceHost","1974-8-2","Financial","UK","27","NO"
"ycn","MouseHost","1953-6-28","Industrials","Russia","831","YES"
"lmwxzp","BOSCHGalactic","1985-5-13","Healtcare","Russia","410","YES"
"hwnbe","ToshibaCompany","1938-2-9","CommunicationServices","Japan","454","YES"
"zukkic","MicrosoftHolder","1962-6-24","Industrials","Italy","771","YES"
"gaf","MicrosoftEnterprise","1938-1-18","Consumer Cyclical","USA","52","NO"
"cornf","SamsungEmpire","2010-10-2","Industrials","Italy","969","YES"
"jwwa","BOSCHCorporation","1986-12-25","Materials","USA","170","YES"
"jxmurd","McDonaldsEmpire","1907-7-15","Materials","China","360","YES"
"erxz","VoxEmpire","1969-1-4","Financial","UK","128","YES"
"blasf","TeslaCorporation","1974-8-10","CommunicationServices","Russia","905","NO"
"ogw","NikeCompany","1931-10-9","Materials","Russia","294","NO"
"xno","PapitaGalactic","2013-10-23","Semiconductors","France","532","NO"
"jryl","AmazonGalactic","1911-11-28","Technology","USA","584","NO"
"koeeyc","NikeEnterprise","2008-10-18","Financial","Italy","296","NO"
"fbbzv","AsusCorporation","1933-3-13","Energy","Russia","14","YES"
"yuvmkr","NikeEmpire","1909-2-8","Semiconductors","Russia","363","NO"
"rvzwty","AppleCompany","1951-7-27","Consumer Cyclical","Japan","460","NO"
"rdzgi","KFCCorporation","2016-10-32","CommunicationServices","UK","3","NO"
"gya","PapitaEmpire","1902-8-31","Materials","Russia","355","NO"
"aziyw","MarshalHolder","1960-3-17","Healtcare","USA","265","NO"
"lqnnyc","VirginHost","1906-5-14","Semiconductors","USA","553","YES"
"icxg","MirrowInc","1972-6-3","Materials","UK","703","YES"
"fztg","AsusEmpire","1947-11-14","Consumer Cyclical","Germany","260","NO"
"cqwvz","SberBankGalactic","2001-13-18","Technology","China","574","YES"
"vwsu","NLTEnterprise","1955-1-5","Consumer Cyclical","UK","354","YES"
"knvov","AdidasCompany","1995-11-21","Energy","UK","432","NO"
"bin","MirrowInc","1998-3-32","Financial","Russia","504","YES"
"rfwr","MirrowHost","1982-3-3","Technology","Italy","929","YES"
"rde","HuntingtonCorporation","1922-3-8","Consumer Cyclical","Japan","498","YES"
"lyhnt","McDonaldsEnterprise","1924-8-18","Financial","China","520","YES"
"glpf","BOSCHGalactic","1937-9-27","Semiconductors","Russia","131","NO"
"agx","AppleGalactic","2003-11-4","Energy","Japan","124","YES"
"mmphs","SimonEmpire","1977-4-12","Materials","Russia","568","NO"
"eqbf","AdidasHost","2004-12-28","Financial","Italy","266","YES"
"xytqkc","AcerHolder","1971-12-16","Consumer Cyclical","China","869","YES"
"nnqjgf","NLTCorporation","1907-8-29","Technology","Germany","572","YES"
"oqgf","VoxInc","1905-2-5","Industrials","Italy","601","NO"
"nybovg","AppleGalactic","1977-6-31","Technology","France","544","NO"
"mspebv","HuntingtonCompany","1947-10-17","Materials","Germany","754","YES"
"rlpxn","ToshibaCompany","2011-10-30","Technology","China","59","YES"
"akihm","MouseHolder","2018-2-24","Financial","France","394","NO"
"ilb","JuiceGalactic","2016-3-22","Energy","Russia","533","YES"
"kyrmd","HPInc","2014-12-14","Technology","France","836","NO"
"bbvpyk","LukoilHost","1900-12-22","Materials","UK","178","YES"
"ykwkhp","HuntingtonHost","1905-9-16","Materials","Russia","802","NO"
"kzvcc","NickelCompany","1945-11-22","Healtcare","France","943","NO"
"hhjow","OrangeEmpire","1965-5-21","Materials","UK","592","NO"
"ucy","TeslaHost","1945-11-19","Financial","Japan","456","YES"
"adov","VirginHolder","1943-12-12","Semiconductors","Italy","901","YES"
"lger","MirrowCompany","1933-13-26","Materials","USA","801","YES"
"jcvwu","MindalGalactic","1935-6-2","Materials","UK","643","NO"
"qurvf","VirginInc","1944-5-3","Industrials","Russia","988","YES"
"zhbqe","HuntingtonCompany","2008-7-14","Technology","China","796","YES"
"ubqubd","MeuzauCorporation","1968-12-21","Energy","France","499","NO"
"foo","SimonEmpire","1903-4-10","Consumer Cyclical","France","726","NO"
"tzi","MindalHost","1953-5-16","CommunicationServices","France","902","NO"
"vvesh","AcerInc","1987-11-14","Consumer Cyclical","Russia","220","NO"
"enaxjk","AsusCompany","1935-8-4","Semiconductors","Germany","960","YES"
"oyart","HPGalactic","1935-7-26","Consumer Cyclical","Germany","779","NO"
"vqa","VoxInc","1977-4-24","Energy","Germany","844","NO"
"ygriu","NickelEnterprise","1934-1-2","Semiconductors","Germany","476","NO"
"qewdw","BOSCHEmpire","1955-6-3","Energy","Russia","580","NO"
"txxj","BurgerKingCorporation","1966-12-14","Materials","China","272","NO"
"nxz","ReebolEnterprise","2013-4-28","Energy","USA","962","YES"
"keg","VoxInc","1936-1-19","Materials","China","421","NO"
"gyj","NikeCompany","1981-3-11","Technology","USA","530","NO"
"rfrhtd","TeslaHost","1952-4-5","Semiconductors","USA","209","NO"
"tcma","LukoilCompany","1926-12-20","Financial","France","708","NO"
"npqa","TeslaCorporation","2010-9-2","Industrials","Italy","50","YES"
"cgis","ReebolEnterprise","2014-7-9","Materials","Germany","571","YES"
"nrijdk","NLTHolder","1944-13-30","Financial","Japan","367","NO"
"uod","NikeHost","1926-3-11","Healtcare","Russia","5","NO"
"ult","MindalHolder","1935-10-25","Technology","USA","914","YES"
"nva","OrangeHolder","1961-9-4","Industrials","France","356","YES"
"ltqck","JuiceHolder","2020-12-31","Technology","China","597","YES"
"bwude","NVIDIAEnterprise","2020-7-17","Consumer Cyclical","Russia","468","NO"
"thzotz","MarshalHost","1978-9-18","Semiconductors","China","808","YES"
"luvki","NickelHolder","1961-2-26","Consumer Cyclical","USA","640","YES"
"joz","NickelHost","1905-7-2","Healtcare","Germany","344","NO"
"zhhkaa","HuntingtonCompany","1944-8-12","Semiconductors","UK","677","YES"
"orgm","AMDInc","1976-13-4","Energy","France","284","YES"
"iuwyaw","SberBankInc","2011-8-9","Healtcare","UK","854","NO"
"jeqbz","NickelEmpire","1919-9-2","CommunicationServices","Germany","160","NO"
"qnls","MirrowGalactic","1910-9-30","Semiconductors","France","688","YES"
"bspijd","MicrosoftCorporation","1904-4-6","Industrials","UK","83","YES"
"rpkb","NLTCorporation","1936-11-24","Materials","Italy","428","NO"
"khmdf","SamsungCorporation","1905-3-1","CommunicationServices","China","777","YES"
"mpnlq","JuiceCompany","1977-6-13","Energy","France","607","YES"
"raqsqw","AMDEnterprise","1916-3-2","Technology","Italy","787","NO"
"vfblo","PapitaHost","1987-5-4","Energy","USA","149","NO"
"llcefu","TeslaCompany","1959-3-28","Energy","China","699","YES"
"kfiz","AlalaneEnterprise","2021-5-32","Semiconductors","UK","848","NO"
"vtc","AcerHolder","1901-3-14","Materials","Italy","11","NO"
"axhn","SberBankGalactic","1965-3-13","Materials","France","305","NO"
"nodri","VoxEmpire","2004-2-32","Industrials","UK","201","YES"
"wobvvo","AcerCorporation","1910-3-29","Semiconductors","France","340","YES"
"xouezy","MicrosoftInc","1997-9-30","CommunicationServices","Italy","339","YES"
"uwjw","MouseHolder","1950-10-11","Financial","Russia","654","YES"
"pkni","TeslaEnterprise","1957-1-16","CommunicationServices","China","570","YES"
"pvdob","MeuzauInc","2009-1-28","Financial","USA","90","NO"
"flbp","NLTEnterprise","1997-11-4","Technology","Russia","399","YES"
"jvpusi","BurgerKingEmpire","1909-4-3","Technology","Russia","622","NO"
"tbay","AcerHost","1931-6-5","Financial","Italy","122","YES"
"ttiol","TeslaInc","1969-13-28","Semiconductors","France","439","NO"
"mxrf","NikeCompany","1953-6-21","Energy","France","591","YES"
"kfe","MirrowGalactic","1954-12-32","Industrials","China","164","NO"
"ixq","NLTHolder","1961-12-1","Healtcare","Germany","756","YES"
"oahe","McDonaldsHost","1913-1-9","Industrials","China","153","NO"
"cdwf","OrangeGalactic","1928-5-13","Financial","China","281","YES"
"lca","ToshibaGalactic","1942-4-12","Industrials","UK","830","NO"
"ayd","PalantirGalactic","1996-12-2","Consumer Cyclical","Russia","368","NO"
"jajo","AppleEmpire","2012-8-13","Technology","Russia","865","YES"
"bnfwf","AmazonCorporation","1958-13-19","Technology","France","899","NO"
"ermme","BurgerKingInc","1991-4-20","Semiconductors","Italy","429","NO"
"hbm","AlalaneCompany","1901-9-32","Materials","Germany","564","YES"
"zcoz","KFCCompany","1903-1-8","Industrials","UK","287","YES"
"hihxu","OrangeCorporation","1914-5-22","Semiconductors","China","359","NO"
"xgx","LukoilInc","1956-9-6","CommunicationServices","Russia","715","NO"
"duyzjc","AsusHolder","1974-5-13","Semiconductors","China","386","NO"
"bhfhv","PalantirEnterprise","1937-10-23","Technology","Germany","874","NO"
"stjcmf","SamsungHolder","1910-12-24","Semiconductors","China","123","YES"
"dow","MeuzauCompany","1952-12-27","Energy","Russia","349","NO"
"bvzrk","NLTCompany","2006-6-5","CommunicationServices","Japan","719","NO"
"kgyg","HuntingtonHolder","1914-11-7","Semiconductors","UK","864","NO"
"zvtke","NickelEnterprise","1903-3-3","Healtcare","China","162","NO"
"ytfzrh","PalantirEnterprise","1962-12-25","Financial","UK","311","NO"
"reuz","JuiceHost","1959-2-26","Technology","Japan","556","YES"
"dvnqi","NickelGalactic","1905-4-11","Energy","Italy","303","YES"
"rvs","AsusHolder","1958-4-14","Energy","France","800","YES"
"frd","JuiceCorporation","1995-12-3","Materials","Japan","682","NO"
"jbhqpa","AsusGalactic","1908-13-17","Technology","Russia","958","NO"
"wogu","JuiceCompany","1922-13-10","Semiconductors","Italy","610","NO"
"ufgdo","AmazonCompany","1932-13-27","Industrials","France","562","YES"
"buavp","ToshibaCorporation","1940-4-6","Energy","Italy","790","NO"
"ebi","McDonaldsCompany","1908-7-31","Materials","Japan","135","YES"
"ayhl","NLTEnterprise","1950-9-12","Materials","Germany","670","YES"
"cwsiv","HuntingtonGalactic","1966-4-22","CommunicationServices","USA","840","YES"
"xuolji","MindalInc","1970-2-15","Materials","UK","78","NO"
"olgk","LukoilEnterprise","1966-11-20","Industrials","Japan","880","NO"
"vst","LukoilInc","1909-9-29","CommunicationServices","USA","189","NO"
"tdng","NikeGalactic","2019-7-12","Industrials","Germany","80","YES"
"ogtax","AcerCorporation","1926-12-23","Healtcare","UK","995","YES"
"bfls","SamsungGalactic","1950-8-3","CommunicationServices","Russia","165","NO"
"chru","PalantirEnterprise","2010-8-12","Energy","Japan","761","NO"
"ptzlw","SberBankHost","1976-2-14","Energy","UK","898","YES"
"bnw","McDonaldsGalactic","1959-11-5","Energy","USA","837","YES"
"juebca","HospitalHost","1955-11-32","Energy","France","374","NO"
"relkb","AsusHolder","1935-5-11","Consumer Cyclical","Japan","939","NO"
"vcm","TeslaHost","1996-3-5","Consumer Cyclical","USA","516","NO"
"rlajkn","OrangeCompany","1920-12-1","Industrials","Germany","66","NO"
"xbe","AlalaneCompany","2000-10-18","Energy","Russia","604","YES"
"nfnfj","MeuzauEmpire","1980-7-3","CommunicationServices","Japan","723","NO"
"jfen","ReebolEnterprise","1986-11-18","Semiconductors","USA","387","YES"
"wnbd","JuiceHolder","2008-1-26","Technology","USA","955","NO"
"mhykiu","MindalEnterprise","1952-4-32","Semiconductors","France","884","YES"
"ousdf","MaximHost","1928-13-5","Industrials","UK","746","NO"
"yzdnth","TeslaEmpire","1940-9-4","CommunicationServices","France","608","YES"
"qklp","MindalInc","1923-4-30","Industrials","Germany","169","NO"
"ecwzs","MeuzauEnterprise","1990-8-22","Materials","UK","474","YES"
"osoki","NickelHolder","1911-5-25","Financial","UK","798","NO"
"dzsv","SimonHolder","1983-4-17","Technology","Italy","577","NO"
"jyv","ReebolEnterprise","2001-12-8","Healtcare","UK","596","NO"
"nhjbp","PapitaHost","1945-2-25","Semiconductors","Italy","239","NO"
"frxhkd","SamsungCompany","1947-2-6","Technology","France","976","NO"
"xvqk","ReebolInc","1945-6-11","Materials","Germany","147","NO"
"dfor","AppleInc","2015-12-2","Semiconductors","Italy","590","NO"
"wrsx","MouseHolder","1924-4-32","Consumer Cyclical","Germany","523","NO"
"ghgsap","MindalEmpire","2011-8-18","Healtcare","Japan","450","NO"
"iai","MirrowCorporation","2013-4-28","Energy","USA","188","NO"
"nncrxq","AppleHolder","1937-11-19","Technology","UK","735","YES"
"eag","NickelEnterprise","1934-4-19","Technology","Italy","814","NO"
"troqs","VoxEmpire","2016-6-6","Materials","Italy","853","YES"
"ievu","MicrosoftEnterprise","2015-9-21","Semiconductors","France","947","NO"
"ncwvtb","NickelEnterprise","1974-8-7","CommunicationServices","France","461","NO"
"egljj","NikeHolder","1926-1-19","Healtcare","Russia","182","NO"
"bhjwmu","AcerEmpire","1934-8-2","Semiconductors","Japan","766","YES"
"xlglfs","BOSCHHolder","1928-11-9","CommunicationServices","France","102","YES"
"hmj","NLTEnterprise","1991-13-9","Semiconductors","Germany","651","NO"
"kunt","AmazonCorporation","1949-5-9","CommunicationServices","Japan","389","YES"
"kiy","MaximHolder","1973-2-22","Financial","UK","295","YES"
"kbnf","AppleInc","1998-11-29","CommunicationServices","Germany","193","YES"
"nmlcb","AlalaneCompany","1904-1-16","Consumer Cyclical","China","686","NO"
"tbs","TeslaCorporation","1976-8-24","Semiconductors","France","763","YES"
"abr","HPCorporation","1918-12-14","CommunicationServices","UK","222","YES"
"wjcuj","McDonaldsCompany","1996-3-27","CommunicationServices","China","602","NO"
"mul","HPHost","1986-4-25","Consumer Cyclical","China","923","YES"
"chsqdl","MouseCompany","1980-12-1","Financial","France","579","NO"
"clnnpy","SimonHolder","1969-3-31","Energy","UK","471","NO"
"ntgiwx","VirginCorporation","1926-5-5","Consumer Cyclical","Germany","45","YES"
"yzd","KFCHolder","1907-7-1","Consumer Cyclical","Japan","979","NO"
"zxzv","SberBankEnterprise","1914-5-28","CommunicationServices","Italy","720","NO"
"nngh","AcerHolder","1910-4-13","Consumer Cyclical","USA","823","NO"
"tsjnj","HuntingtonEnterprise","1977-10-10","Materials","China","794","NO"
"iebn","MindalCorporation","2016-12-5","Industrials","Italy","85","YES"
"ida","BOSCHEnterprise","1938-6-13","Industrials","Russia","876","YES"
"xapqt","BOSCHHolder","2018-7-12","Materials","China","996","NO"
"dap","NVIDIACorporation","2002-10-15","CommunicationServices","Germany","267","NO"
"cgx","OrangeEnterprise","1918-12-29","Financial","Germany","510","YES"
"ojjs","AmazonInc","1957-4-16","Healtcare","Germany","576","NO"
"ambyw","NLTHolder","1917-2-26","Healtcare","Russia","64","YES"
"upyt","BOSCHGalactic","1916-6-3","Healtcare","UK","293","NO"
"vif","LukoilInc","1984-5-6","CommunicationServices","Germany","225","YES"
"bqa","SimonEnterprise","1999-9-21","Healtcare","France","909","NO"
"maa","AMDCorporation","1938-7-27","CommunicationServices","UK","728","NO"
"emp","OrangeEmpire","2018-10-13","Healtcare","UK","944","NO"
"scsx","MindalEmpire","1939-6-3","Healtcare","UK","248","NO"
"udabfn","JuiceCompany","1915-10-29","Semiconductors","Italy","661","NO"
"eusp","AmazonHost","1903-5-8","Technology","UK","679","YES"
"trbs","PapitaEnterprise","2011-9-28","Consumer Cyclical","China","980","YES"
"cofsgl","SamsungGalactic","2020-4-14","CommunicationServices","Japan","834","YES"
"kzsj","HPHost","1905-5-5","Healtcare","China","885","NO"
"jvp","McDonaldsEnterprise","1945-3-27","Industrials","Russia","103","NO"
"lgzvfh","VirginGalactic","1906-9-15","Consumer Cyclical","China","731","NO"
"zftr","McDonaldsEmpire","1922-11-30","Semiconductors","UK","862","YES"
"olfeux","JuiceEmpire","2014-12-18","Industrials","Japan","588","YES"
"ijqsci","SamsungEmpire","1972-10-29","Materials","China","707","NO"
"nrhjyz","MirrowCorporation","2007-4-5","CommunicationServices","Italy","721","YES"
"you","TeslaGalactic","1973-4-29","Technology","Japan","233","YES"
"bovco","MouseHolder","1973-1-8","Industrials","Russia","215","NO"
"iue","AdidasCorporation","1927-1-5","Consumer Cyclical","Germany","380","YES"
"udye","MouseEmpire","1941-4-5","CommunicationServices","UK","191","YES"
"wprdx","MeuzauGalactic","1948-9-24","Consumer Cyclical","Italy","391","NO"
"zljq","BurgerKingHolder","1929-13-4","Energy","Japan","642","YES"
"omsc","NLTGalactic","1951-9-27","Consumer Cyclical","Italy","79","YES"
"cmm","AcerCorporation","1974-6-12","Financial","Russia","214","YES"
"zmd","NickelCompany","2015-10-22","Healtcare","Italy","390","YES"
"otly","MeuzauInc","1969-13-5","Industrials","Germany","114","NO"
"wccq","KFCCorporation","1963-7-13","Financial","USA","33","NO"
"txcz","AMDEnterprise","2007-2-21","Industrials","Italy","263","NO"
"rnkegv","VoxCorporation","1923-12-19","CommunicationServices","China","252","NO"
"fmgcok","ReebolCorporation","1908-1-17","Industrials","USA","934","YES"
"xhh","NVIDIAEnterprise","2008-3-11","Industrials","China","192","YES"
"rfm","KFCCorporation","2014-4-30","Consumer Cyclical","Russia","633","YES"
"unq","MaximHost","1944-10-30","Energy","UK","457","NO"
"anpday","AMDInc","1941-9-12","Technology","USA","990","NO"
