"58349","8584768","60299955","3947407","71.57924085152968"
"40522","4556917","95578192","5792106","98.04687993536348"
"74581","1025192","7537051","5768922","51.214378576836864"
"63983","1267855","89608995","2513675","55.1631954990084"
"2515","2945121","65501203","2456746","28.86890342376499"
"82961","7496929","42449573","2510309","97.0493556522807"
"12171","9586049","78713720","462588","33.07757559247783"
"43812","7734657","33275837","9770297","61.39513362927285"
"24398","2989077","82616167","7665077","52.718864927784715"
"84253","6481480","55936388","3845620","25.808997171742266"
"32625","6811101","12199722","7042576","62.16386876076816"
"22717","8218016","10543991","4232107","56.61226010951174"
"64002","3555886","70875955","3985707","63.283420738026145"
"96181","3747694","86653652","3456441","27.873512758845486"
"82428","6628588","66455757","2519223","74.28936308696932"
"75850","7443108","11364107","2636285","49.24029123269389"
"62147","2807849","65097179","4149698","56.790744865646246"
"27296","4916334","21612116","8772795","33.94755433385441"
"62418","5654758","55915712","7131691","64.09342174179879"
"61275","3714814","28273510","4125335","7.004757090248804"
"69785","4751211","73790054","5018281","42.322351154073026"
"99048","1310718","59003983","4823217","11.363985979482482"
"95244","4029517","687970","2395136","27.747370776070447"
"70787","5479835","45369703","3496425","72.41716776873513"
"27487","1220229","58631229","61130","69.78070768881406"
"1563","3243697","83838822","6460471","51.21468985560361"
"84885","2208944","14019287","100582","10.210397640263814"
"75545","3305886","68095902","2347310","69.28226308569695"
"76287","7574640","43156717","6862216","60.74846251080026"
"90150","850606","80257099","9121046","54.96651318603886"
"98794","5582181","12755650","561508","18.003738510854806"
"16274","9684648","80494350","7319595","17.178820457134535"
"52088","2295759","10734561","7949184","17.32172928779434"
"50488","6781820","72715648","345343","38.7355118031565"
"856","3587660","43428873","717341","64.04063714919701"
"84360","545811","3976427","6830064","31.9017218166737"
"18617","8112178","10154794","855882","56.75369218555849"
"77190","2394041","41994780","273870","64.11541879279183"
"89442","1271825","48276","6406926","75.99093191255938"
"44854","3130417","60640093","8978709","35.26307863762462"
"16132","7614288","55642680","4207672","1.8737684767243579"
"18082","4590557","25375367","3336394","29.553836391344824"
"22360","7819753","34062","8380109","23.97557104710494"
"60346","4520208","17578300","7160060","27.435432893065126"
"97421","3221323","52839583","6844692","48.75142932834674"
"81059","4091770","67396922","9125090","15.742349234859908"
"24417","3131603","48072100","1624009","7.077763720892117"
"78163","9146423","74962387","1576724","89.18013790612913"
"61529","1380462","74642899","9128749","96.71181975194945"
"50877","8757633","23968496","3369486","84.72789544172855"
"42359","8931522","25774479","4268827","94.5992487647257"
"32296","1325598","20012947","4534774","15.356114996174352"
"28113","1799020","29053354","9957686","37.38795654729022"
"88236","4815545","32079736","1291790","85.3827328733749"
"65417","7312089","30239362","8372291","22.130469634453597"
"87231","9250317","90102329","5395549","55.30907032793762"
"57650","7310563","91354907","6673527","12.687968422358075"
"6760","7221779","66274664","6912482","35.71434995928486"
"25925","8517276","8923808","7877707","6.727581676572214"
"72368","9950015","67752082","9941561","0.43307295669624546"
"54716","527956","23737709","4466165","77.35602505450626"
"87820","6055503","54809305","1743070","95.10331453255336"
"26802","6842559","74191298","3995258","53.629249732689885"
"94476","2505031","46910515","1700629","9.523573353441172"
"44706","5495483","99292430","4009577","34.06857911653087"
"47019","6630347","36371186","3779165","89.21173263772513"
"90519","8667611","61013802","7857433","23.173507937272586"
"22315","791035","72520317","125673","39.81820348631666"
"33304","8008547","99479037","6509258","55.19447715550479"
"48402","6057451","3747830","2777707","19.122603764746128"
"85854","1635127","64670088","6979259","17.26574894655095"
"5537","6772818","58780606","9415270","1.7253392595406813"
"99276","2718608","93156495","2883331","42.45220996782341"
"83413","7890255","82623327","631129","14.651801069800808"
"30828","4102460","34930895","2798939","86.61791859599161"
"17009","6747115","23897259","9147757","67.64208367698869"
"40569","927150","43227629","8463960","85.36922633271263"
"3574","9731126","68744711","6386754","66.67350452896893"
"47903","8171307","24081041","2458057","10.072787128868633"
"25687","9217924","91105235","2011742","18.276033224247268"
"40774","5804693","16155544","142389","4.354352199914002"
"27344","3368908","44428778","7955897","14.516040363651461"
"31285","9311454","84841980","8188620","28.852197987650495"
"64452","2706636","15632879","6675313","13.401583407905903"
"28819","5502723","89839631","8748028","19.701739857677946"
"73539","9436132","83456138","5087089","27.06804994633223"
"96074","4815708","33313365","6692798","7.477270744587772"
"51131","7571820","40652147","7865935","80.9358207757337"
"68305","9220050","17271205","6976230","88.03355104146037"
"18425","2820981","94182654","8267060","22.021577074410793"
"93085","712671","67300962","6967489","73.4520578379087"
"73604","4494475","33867160","9455474","66.35501162609677"
"34196","2685467","97196607","2125180","8.78566746447894"
"30871","1751934","15461526","3100349","76.88989204999498"
"21119","4193871","86297495","8012202","85.42348426772273"
"66116","1720132","56681378","1715578","86.48836547257173"
"44920","7902248","62485104","876908","70.29383552137072"
"27375","1541634","92362701","9676987","21.83304104383703"
"73748","8476437","56844053","8348468","27.257354535145595"
"40747","1938865","30952756","2835924","22.465662437231792"
"40789","7249204","54342486","6253355","70.66395253353302"
"94363","5700838","64769624","8746895","79.57906623621442"
"8758","909294","31220326","8009273","47.58321091879421"
"73680","6441011","94888711","1556483","36.720331522945585"
"81756","3046954","61865048","708778","29.530535967866967"
"15908","3229233","43071208","6717835","55.15454385614711"
"54654","8999718","5885758","3492214","14.902127160831357"
"33496","409767","66158255","4078555","92.18494273125728"
"49177","5232362","70107878","8256290","6.538687297005574"
"79063","7634381","76919526","2803637","24.05840458419213"
"69499","5038815","85644346","7251915","65.03656508202658"
"73806","1342770","73409628","8469057","54.97485149270934"
"56274","2311044","93618491","2655050","26.22912036954763"
"33071","4837957","41001013","4626562","39.87214623875167"
"4760","2839241","72799650","3958265","62.72105507448338"
"43499","500600","40400533","5319149","46.71911347558715"
"27301","9471740","16742428","9327643","14.962864339330151"
"24305","6489350","17586162","7440028","40.600207797614296"
"75673","8850920","68476201","9789923","91.02689233377184"
"53870","719197","33969917","6845864","69.43593996264583"
"72908","8244613","58837657","9985812","58.3542386238579"
"65802","5543071","74313781","9352605","13.210141321656831"
"24988","3806673","35905194","2391758","21.083644598463746"
"95075","3583819","1044753","7734031","54.463372921159305"
"68891","8485318","36872137","1013360","87.38777805505116"
"4593","340609","85272272","8639058","77.89295151956225"
"90555","4513773","45487852","2864033","0.20475945231355208"
"30239","8730731","29966822","1213519","87.44404035187311"
"73279","1520024","41455249","6940530","97.97681729932364"
"94730","7129152","75397389","7099002","77.4897771570791"
"711","2143030","71079262","833062","29.044099354990582"
"24993","6026219","79178222","3380840","33.72620881849725"
"31519","2666567","61378908","6358811","2.178412837732757"
"92224","4212433","95849331","9127685","3.3318644339813352"
"48717","4909430","63958746","6696008","77.80479218913624"
"88721","1229752","81458610","1494251","32.781548935348624"
"98717","6562893","87099363","9076718","99.61138500588137"
"13544","3793739","81065600","7280087","56.41655068810968"
"98899","6674956","72622692","5980500","17.791239074843435"
"93794","6629058","85966488","1360701","46.35342567428141"
"97428","6192283","81381","8570163","44.831260398584305"
"20387","4581798","96382830","5721346","32.39277757182215"
"90490","7657639","78115818","5164985","17.73976753065619"
"3058","2067003","63658909","6953426","33.03767011817561"
"33115","6749521","91995118","3882290","70.49793535765254"
"72507","7490047","81681905","3948432","30.255432537670735"
"77532","4884232","58392580","5875785","74.38283505000406"
"95848","9513944","48858394","2735730","81.86119533693412"
"19039","7727617","11189011","4324852","7.128879345879646"
"28035","7714515","70162678","7087031","17.94857606715514"
"82830","6872645","54850038","1978255","80.93705134095963"
"90287","6650882","79120632","5242879","93.26090885543226"
"60976","5749042","49542022","7895463","7.9817503154022145"
"46720","8861541","34640419","8859997","54.44034026037149"
"32994","7605158","23665942","3039986","7.752289515328414"
"68983","8121121","27434382","3613390","57.117039176179915"
"90389","5281077","92893494","2679267","2.766234647275523"
"27720","2122846","1499056","9441117","7.784351577254755"
"23382","4197872","96724383","6308714","3.4847962996962245"
"23084","6659421","40123379","2187569","80.58562314129516"
"71257","5094863","49201237","7672094","84.75790251815697"
"48302","7360894","336814","5835726","38.27921255137537"
"25357","8905169","63809772","8364431","41.4279817748881"
"44970","664694","68215351","8719477","62.04704033471846"
"51126","8426300","44793332","4840501","97.5959092177049"
"28727","2567578","17111836","2343707","2.949093142260917"
"67936","7936501","24435575","6447223","39.64915902765479"
"47118","7952712","45430138","1497489","46.3056309394832"
"32344","3858435","47522471","2624609","60.20284890598852"
"56235","1968384","46713198","3827513","96.09126774018549"
"47647","7808813","30647710","8036845","43.39384691706132"
"94425","5313415","76605873","7991529","6.0543620624813554"
"99776","4001974","49648454","7272564","25.969427772719456"
"61810","1933883","2459750","6417586","5.1423597348932315"
"7034","2100831","6902714","2860812","89.21981102356197"
"42497","1379809","76961799","3533827","3.205211831585919"
"96879","5587367","23008411","1730059","96.6398133978365"
"44079","4314689","6845292","401526","39.15965587108907"
"19618","5536156","55600990","6568144","58.400857561694195"
"89022","6979810","82008802","4804173","85.09262234446096"
"37427","3169638","64217117","2489968","44.608899227861556"
"21784","2691234","13392478","5210457","79.2005837324808"
"23159","9359064","11753558","9262893","31.120973409302955"
"21345","7458205","71502618","6880059","1.6380165366182697"
"78769","2099614","17912986","1417227","41.693117304735274"
"2317","8793637","9136088","9710029","36.231525580877175"
"60470","3886841","88846039","561540","40.2190972298092"
"72167","5047632","65978297","1110824","4.754723307751996"
"47939","4481581","84397387","4974176","83.91902145479303"
"40578","610230","29630145","7588679","73.67799861209079"
"88708","285189","53167632","3999400","6.584690834955631"
"934","218438","60304882","9706194","70.10427618064377"
"96618","5781109","82098503","1832385","31.691124327323507"
"86176","2848182","96046859","4419325","10.714972295895564"
"72433","7086821","12732906","1066397","71.17312080601559"
"52622","3051039","26190308","4070935","75.15542464756075"
"91157","9706902","65687610","4298644","35.711638823316974"
"40653","4293939","60080752","9598247","21.999318898912957"
"50839","2748197","5791690","9988314","16.183972549684256"
"69833","9769615","18976343","48441","3.297993130928245"
"80697","3240757","25075758","3523730","29.14902125280584"
"8233","7127730","20332085","4578496","33.23097175606886"
"10683","9283379","23754828","9785479","98.44611603865813"
"70941","1610775","22645883","9894299","81.45483632382532"
"94232","9292857","99851077","2550915","52.70265598015397"
"17165","7809126","95183337","2771010","14.761445664549221"
"62313","6044060","53559048","4512192","98.22910867422148"
"83527","2381390","15142574","8108547","97.40466907630356"
"68637","3335434","95099772","8710659","7.824281240819186"
"81005","7935991","54101798","8884333","75.17537251083843"
"44475","333011","95112527","1579345","88.75133732658783"
"5729","7170972","45725750","817111","28.673044261008428"
"14205","6346449","94645352","1378881","33.84509671577971"
"55413","4179645","40622925","9876225","53.352730194810405"
"96785","9512298","90211566","5479672","55.58107627109358"
"38203","1027193","80811266","1572320","47.36835027677226"
"182","3397178","3146555","6154297","18.502192409236805"
"68386","1418189","4431616","970186","8.744353654123705"
"56951","8301160","92207526","8908627","37.0446541130991"
"90803","6804715","71347595","658387","34.961081324796375"
"54741","7725758","17881091","6078406","8.985824725924363"
"16292","6762203","65573742","1372869","36.92107000157252"
"87089","6212286","97218879","1714474","88.60082618810353"
"39142","7717879","76219039","113737","78.87280159426359"
"20086","6032766","12431018","5419351","78.43772765606171"
"38073","7380370","53451231","4994845","13.29157025215747"
"62666","6533718","35240836","4827639","84.32212332193672"
"28595","6218905","79559185","2463592","72.39388343192157"
"67394","5232928","91481250","696885","86.04267365528922"
"20466","5831731","95547511","406427","10.28196368264881"
"86558","3110131","21335515","6418798","77.52517116575773"
"63383","5766844","56322652","6049319","19.431347394650878"
"22650","7057970","99398867","3382017","87.00289934333281"
"36699","6707675","64393857","6664144","55.86620858430952"
"29319","2806989","38448883","7998718","52.94287062490688"
"97605","5012866","52773162","4314278","1.584902551757117"
"15089","525581","31706125","9447012","16.811587023427986"
"72978","6319512","87118798","2549019","97.22233053766158"
"7919","6589073","4838295","1062283","88.63922017095075"
"34441","9455038","39767138","4741430","45.180068121910764"
"81682","1148253","68743818","623657","40.1620195410911"
"86593","9886262","16460105","5745645","4.990354310045975"
"57717","8214553","51543775","6533751","36.60820336591443"
"62265","648808","16805090","4434200","59.462895839247764"
"19589","4198368","3303599","3304188","65.2434515040247"
"95930","4863879","56400822","4578954","89.0887188473907"
"26646","6667574","41518572","2621674","88.34668017137852"
"32788","5372249","39733573","9929154","31.074925130064678"
"96842","4070948","74547656","2264494","95.52065777776086"
"68763","3686684","8065140","3548999","32.027668576067484"
"59174","5059944","80834985","9320332","58.768803516879686"
"86757","2632205","20939933","9482266","4.395170472436161"
"64059","2119629","57599695","5712238","80.63963359307301"
"49962","4568458","66581563","9429966","26.97242201395067"
"48117","794401","13817995","2276166","46.442325728486175"
"90048","6285152","63701048","7098170","60.636686242128924"
"96428","572237","94703140","711570","44.99643682342538"
"44345","2948775","92401629","2774230","89.54720380623459"
"25454","9020295","38379856","6197765","55.95917403412537"
"94914","3482833","85327454","9075627","13.76111180511147"
"81005","6053035","14381652","2310861","36.27567339219879"
"89378","1131979","92444423","9211628","65.98449851919248"
"15186","4879407","70572482","2877943","92.95969433305085"
"45332","5146179","57966863","6869163","68.3252661061896"
"69573","9482429","56040405","6520055","46.90969840536313"
"27850","6777360","77647360","6381358","85.7122079188619"
"5184","5029347","46155635","7784269","63.91202499565475"
"57223","3109815","19464648","2361576","33.2997775992061"
"1751","2142830","89502919","5372234","18.929087973927427"
"29952","2582930","68520807","1366027","3.8346130595414807"
"65550","9561437","32417153","2452472","31.20504247690348"
"72888","575508","6422077","6798658","56.70040883839339"
"70368","3792505","20094388","7773855","47.06952499710339"
"77214","1004464","64780280","375813","48.20137586593833"
"33327","1145226","63583570","8043372","89.44540573663129"
"48812","3229664","73883167","9781645","38.5485483627024"
"35125","4576557","83652175","2468917","46.26971141413154"
"22533","1093834","3347526","6566895","26.872057866901688"
"21774","3834569","73350744","391393","41.05621420697615"
"29907","1018885","76246742","5366094","94.22816154480005"
"584","6132392","18935351","8202091","47.8395020582553"
"36451","5343746","47146368","6508080","64.7719576912742"
"76304","7044266","7886541","8223501","58.356879536595386"
"42151","532750","39752519","1975546","76.73221998638215"
"37283","2898717","61042355","5443330","33.59696797610664"
"5263","1023739","40595759","2402687","23.19829207331866"
"92181","3887408","87274870","629484","25.260748703797386"
"66156","7042279","45092750","4020795","24.592440165075224"
"1385","9272462","76766838","6805724","9.167596534196942"
"69706","2853918","17044469","7168293","12.574092443969986"
"79094","1176336","17618786","5159289","54.559179345513655"
"53425","1527329","40758723","3042859","82.46192524528144"
"82234","3417875","10999387","3601088","56.4084440108131"
"41695","2149968","67421774","3625151","37.46040440484639"
"38695","9430128","17579946","5680626","76.46765512698272"
"13036","807852","50996919","2222743","43.37112058375033"
"76719","3107986","12840488","5796116","90.56450246526606"
"29731","3617086","47019090","9176442","13.32572275496905"
"23764","7357225","29943858","6441240","90.69168655073815"
"19201","1966236","58227382","3524925","85.60322192940984"
"85880","2609285","82693709","6103842","80.28412600046757"
"72020","554386","54744175","4230357","66.93483184690365"
"75078","9105798","4328037","89326","67.72718946548153"
"97178","3810149","40948550","9994511","22.935994449989305"
"58980","1359032","80428197","649045","68.01487943342862"
"45180","9350331","37514289","2817763","76.45749592093374"
"82302","8117507","83486459","8857078","75.44210496180361"
"94990","7330976","87461861","6648431","54.672755776280304"
"63864","1141384","42448691","3480442","54.57069638705414"
"64877","128682","63278076","6026375","23.5107760744106"
"62648","6231440","71304117","8071160","94.19303406797948"
"39901","5593412","19372657","3572743","58.826374614967214"
"79814","750437","75203328","1190534","77.0248366410121"
"34768","7354191","46565815","2309048","48.1690952279626"
"37836","8363550","41582139","6267235","33.740639589493945"
"54734","7556402","31967645","7531562","48.39218738981243"
"66290","9669331","97170104","1731645","63.185081399229425"
"25890","6616194","52696378","144751","7.403453130344795"
"63787","8711499","5320394","2894532","48.47681354127472"
"56282","4446848","47854251","7109857","11.500720290213472"
"90178","8153727","67225494","5011373","73.41979750946986"
"58709","2379656","35068267","6079171","77.19869990438362"
"11793","4191130","89231281","816988","68.74108051053739"
"15336","1494817","68721350","4802937","8.68174327722102"
"40697","9992340","70692846","5905721","12.023879501772194"
"95267","8667436","55171444","1348974","94.10171882814998"
"71349","2034164","28467262","4175766","8.987325683358893"
"68249","1320500","91615818","7933450","65.86313550139927"
"15985","9112490","68333497","2576066","49.209450284569556"
"9797","2383062","46965268","3786196","89.57667812380372"
"48319","1217678","99991489","6639670","69.02357567236551"
"52304","2405589","96783239","331315","54.0835828694057"
"83026","213887","12586318","2482146","4.1752620885647795"
"18647","3001157","38547290","467652","58.61091492958538"
"67819","7237666","75839565","6466587","40.629919716188404"
"53490","1674714","42695036","7137887","72.65311907847095"
"70904","2573758","47442730","9655211","94.08038250763255"
"62104","8190549","93922664","1397428","36.71706423045047"
"23717","6671546","2722165","9509117","67.31681739106945"
"53830","6722067","4568837","2117687","70.72611246372902"
"54267","6060585","87635179","9807498","16.939567754150353"
"43834","7715505","77387783","7532680","87.45376968192137"
"62468","9530896","92147502","9273094","43.643618391294126"
"44200","1785101","77458786","3737057","5.8808720120655416"
"45427","8147147","1600489","498963","76.92981290854573"
"81153","8937020","92737866","9022239","30.235616964189504"
"60381","9402359","72328155","5329685","85.44635232847799"
"31485","9408997","11135552","4676353","94.34730888165119"
"86542","1637361","33682856","7813710","26.594904288449385"
"9332","3234400","79999856","8614442","7.914660697260755"
"74153","5714114","29273674","124340","14.581158031986929"
"75664","2057580","22102705","4391881","42.51058526797669"
"39296","5129886","15268129","1823850","40.8549593643863"
"13877","6127751","45720604","9868641","18.29453746204186"
"41015","8233615","3491997","9296979","48.804853494536005"
"17783","1364702","65519699","7044906","77.74408069938302"
"70498","9016119","8650380","8779976","62.96846628456516"
"11105","3188331","7162967","6036510","13.47186159398629"
"13376","2369339","37013004","4025586","21.020182700883282"
"42373","1856422","22014988","3283097","88.2257301117269"
"22108","1437892","26259222","1383995","10.357788537682211"
"79501","6658524","46820436","8929313","54.77919979117547"
"56071","4806951","13599149","2127078","12.124866389073919"
"20005","4573348","92441805","5869644","58.34503194278492"
"53213","5724461","99897771","7224774","56.8076632367591"
"15787","8884217","76230449","1052359","14.562341445707695"
"19098","4976117","54818094","7452692","85.9035182907946"
"22716","3035241","80347730","7233915","80.63031632461836"
"84255","7907710","88900268","5130594","43.27973598185801"
"18916","9130611","10161079","4280530","27.840541548616216"
"6350","5547977","11080344","1978420","23.371471994260673"
"9674","8423926","97658335","6386848","31.082866379727815"
"74150","7504292","53994168","7138998","27.886989363376856"
"44701","6457678","8781848","8732453","88.79300635428415"
"58853","499082","88603149","5640592","10.717881099527371"
"50471","6391553","32473347","5488183","97.63650881069995"
"53888","449582","53061990","9398749","65.74761682936557"
"86742","7734047","89228463","846341","25.78433049369234"
"90153","4590495","7488137","5173443","63.60870780970473"
"96041","4170161","75054679","9142783","51.16834235388515"
"61542","1798414","1368839","3271205","11.488786254657146"
"6341","8430288","99652802","8693978","74.2862683072499"
"1553","6671155","23544483","8566779","71.09847851818314"
"75803","7359069","76890942","4232760","45.068300601263225"
"376","22614","18916199","8420427","61.09640492359407"
"62077","568152","11387713","61932","99.57258644491586"
"96538","9518065","71530572","5981496","14.763012955825216"
"37126","7532114","41126821","7015651","22.832243220590655"
"45059","5351035","57022859","8621120","95.60788680658929"
"77324","3483141","31814023","1414183","0.45843404329248827"
"70029","318409","28131981","8229899","62.9035949229303"
"63243","4571786","21367491","7925126","3.4753797733248604"
"89757","4815382","37732211","5658471","56.820594389435776"
"54007","7217586","24637975","1861848","51.62505965793228"
"12895","8283946","61496907","3774809","55.78629523234569"
"61989","9997558","73828825","2410982","1.7697372380710785"
"15270","1355679","31762648","4039125","74.7395234676559"
"69310","7328145","30900063","8350831","15.215360887914887"
"52522","8381255","93093637","9920662","85.86851832306841"
"81706","653750","58435570","6125644","24.391576242598212"
"88647","5984561","80645614","8785424","77.91348364224069"
"83901","9613411","22779254","3201083","72.40514875794096"
"39191","1654227","66515090","6762507","36.828048886685536"
"34665","6416220","34405282","2026945","64.02150859047266"
"33173","644170","36661025","3419858","51.10984992515538"
"77672","1716796","75615456","7924529","92.54970619453587"
"19447","6405317","95751655","7707280","76.94819200294049"
"5580","9400750","6142153","3855699","91.27227476398566"
"35534","4782600","65053402","2681668","59.95378032195154"
"64781","6490817","92298056","9220646","71.2745775975247"
"45699","9677333","19572942","2691795","6.025885164327516"
"76214","9168481","10018896","7770190","19.026032650932134"
"9305","1190125","93981498","4521923","39.20846298323123"
"40276","8013418","51691587","9786129","29.52417786508301"
"99170","6800381","84853935","5868816","30.457945965455913"
"29412","9540831","36486889","308483","85.34513763178478"
"59880","8881436","29277405","5946143","40.29889918964913"
"87136","3855040","83469586","1967819","73.10129979496793"
"26594","135737","74953688","1034855","10.855874971410051"
"49122","9926610","69796998","4162474","91.38171536309481"
"46107","8300695","82185816","9998909","50.123795497245816"
"8800","4330975","58263887","763681","69.47376192442306"
"25992","2233547","41428033","8880305","43.91264177912332"
"82417","7544680","64040231","1977930","53.99496591910938"
"10072","6912096","19222695","3184560","53.31603618836612"
"61597","6916987","55815046","1046819","94.45815209286314"
"32879","7897182","8982675","337670","83.70297078849079"
"41815","6910978","96922343","8391421","50.396941067641606"
"98922","5665372","76766876","5655620","65.6168397742797"
"70507","8312013","42847581","8966339","42.822745238931084"
"35837","1871766","40463591","4236922","62.969717201547894"
"62240","2905130","70923799","7341830","23.895152736708724"
"59088","8599139","29676773","8762259","62.79653432589233"
"77585","8328616","5201977","5849655","13.010882364848841"
"78251","2041396","45129060","490193","87.16020170437207"
"92412","8283389","30539779","836584","80.49516609306195"
"57758","4753942","34928589","3438041","81.56335735324735"
"9709","1401955","31199541","4082074","2.7636304853284277"
"94791","287129","3643775","1543061","94.52059723172798"
